;class_name;project_name;project_version;class_id;class_path;reliability_remediation_effort;bugs;reliability_rating;vulnerabilities;security_remediation_effort;security_rating;effort_to_reach_maintainability_rating_a;sqale_rating;development_cost;sqale_debt_ratio;code_smells;sqale_index;test_success_density;test_failures;test_errors;skipped_tests;duplicated_lines_density;duplicated_blocks;duplicated_lines;duplicated_files;comment_lines;lines;ncloc;functions;comment_lines_density;generated_lines;complexity;file_complexity;cognitive_complexity;blocker_violations;reopened_issues;info_violations;minor_violations;wont_fix_issues;confirmed_issues;false_positive_issues;violations;open_issues;major_violations;critical_violations;public_documented_api_density;commented_out_code_lines;public_undocumented_api;statements;complexity_in_functions;complexity_in_classes;total_principal
34;__init__.py;exa2pro:metalwalls-class-level;c829d934b7d00f6773e9404124d3219bcb997d8a;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
35;__init__.py;exa2pro:metalwalls-class-level;6fb2dade2def45b4a11f3fbf92f4b2005527506f;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
36;__init__.py;exa2pro:metalwalls-class-level;bd3eb35d25432c4add1653c87316dd5c1cfa2467;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
37;__init__.py;exa2pro:metalwalls-class-level;bd3eb35d25432c4add1653c87316dd5c1cfa2467;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
38;__init__.py;exa2pro:metalwalls-class-level;4c30cac5f257b590d8009e8b4219e559ce807394;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
39;__init__.py;exa2pro:metalwalls-class-level;3bdd168411c878ce2ca442a91d2f9e9bac2678a8;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
40;__init__.py;exa2pro:metalwalls-class-level;85e7417e671ac40f436d27b666821727b794b074;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
41;__init__.py;exa2pro:metalwalls-class-level;8ef7ebdc45b0b91c978f8191cbce0015a78f799f;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
42;__init__.py;exa2pro:metalwalls-class-level;4d8f23fab70ad2136cb57e88d5ab3bdd4f9defdb;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
43;__init__.py;exa2pro:metalwalls-class-level;12906cf5e000f45d571cd14117b608693448b792;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
44;__init__.py;exa2pro:metalwalls-class-level;54cd42f86f50ec419c8c5a4707254f2b8ec6b6b6;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
45;__init__.py;exa2pro:metalwalls-class-level;54cd42f86f50ec419c8c5a4707254f2b8ec6b6b6;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
46;__init__.py;exa2pro:metalwalls-class-level;51456c8be4547127a0bb2b44be5c70f26f3af180;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
47;__init__.py;exa2pro:metalwalls-class-level;a2568e53d4dfe0881fe500c95c2bf556a8312a48;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
48;__init__.py;exa2pro:metalwalls-class-level;78cdc8f6736c3992e69661c0e0dd594bb3387287;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
49;__init__.py;exa2pro:metalwalls-class-level;c7f3d5ce8ded01c6da8cd4c400cfe805e211f161;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
50;__init__.py;exa2pro:metalwalls-class-level;f04ed5a2e7fb8043817c7bf2a8210226307782c9;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
51;__init__.py;exa2pro:metalwalls-class-level;f04ed5a2e7fb8043817c7bf2a8210226307782c9;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
52;__init__.py;exa2pro:metalwalls-class-level;9c12ed61ad2db01fe026f75d11050c06616a9efa;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
53;__init__.py;exa2pro:metalwalls-class-level;2410193016e25ef50d5903c51f7abec4e9e2019e;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
54;__init__.py;exa2pro:metalwalls-class-level;2410193016e25ef50d5903c51f7abec4e9e2019e;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
55;__init__.py;exa2pro:metalwalls-class-level;1df354647fa81ef50c03203cb0e183346ed82279;AXRtDMgKgYlQeIMZvJ9k;scripts/mw_utils/tests/__init__.py;0;0;1.0;0;0;1.0;0;1.0;0;0.0;0;0;100.0;0;0;0;0.0;0;0;0;0;1;0;0;;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;0;0;0.0;;;0
